ordered_match_id,mi_batting,inning,over,ball,total_runs,team_score
21,1,1,12,3,0,93
21,1,1,12,4,6,99
21,1,1,12,5,1,100
21,1,1,12,6,1,101
21,1,1,13,1,1,102
21,1,1,13,2,0,102
21,1,1,13,3,1,103
21,1,1,13,4,4,107
21,1,1,13,5,1,108
21,1,1,13,6,2,110
21,1,1,14,1,1,111
21,1,1,14,2,1,112
21,1,1,14,3,1,113
21,1,1,14,4,0,113
21,1,1,14,5,0,113
21,1,1,14,6,6,119
21,1,1,15,1,1,120
21,1,1,15,2,1,121
21,1,1,15,3,6,127
21,1,1,15,4,1,128
21,1,1,15,5,1,129
21,1,1,15,6,6,135
21,1,1,16,1,0,135
21,1,1,16,2,1,136
21,1,1,16,3,1,137
21,1,1,16,4,0,137
21,1,1,16,5,1,138
21,1,1,16,6,1,139
21,1,1,17,1,0,139
21,1,1,17,2,0,139
21,1,1,17,3,1,140
21,1,1,17,4,0,140
21,1,1,17,5,1,141
21,1,1,17,6,0,141
21,1,1,18,1,2,143
21,1,1,18,2,1,144
21,1,1,18,3,6,150
21,1,1,18,4,1,151
21,1,1,18,5,4,155
21,1,1,18,6,1,156
21,1,1,19,1,1,157
21,1,1,19,2,1,158
21,1,1,19,3,0,158
21,1,1,19,4,4,162
21,1,1,19,5,1,163
21,1,1,19,6,1,164
21,1,1,19,7,0,164
21,1,1,19,8,1,165
21,1,1,19,9,6,171
21,1,1,20,1,1,172
21,1,1,20,2,1,173
21,1,1,20,3,4,177
21,1,1,20,4,1,178
21,1,1,20,5,1,179
21,1,1,20,6,6,185
21,1,1,20,7,0,185
21,1,1,20,8,1,186
21,1,1,20,9,1,187
21,0,2,1,1,0,0
21,0,2,1,2,0,0
21,0,2,1,3,0,0
21,0,2,1,4,0,0
21,0,2,1,5,1,1
21,0,2,1,6,1,2
21,0,2,2,1,1,3
21,0,2,2,2,1,4
21,0,2,2,3,4,8
21,0,2,2,4,1,9
21,0,2,2,5,0,9
21,0,2,2,6,6,15
21,0,2,2,7,4,19
21,0,2,2,8,0,19
21,0,2,3,1,0,19
21,0,2,3,2,1,20
21,0,2,3,3,1,21
21,0,2,3,4,1,22
21,0,2,3,5,1,23
21,0,2,3,6,0,23
21,0,2,4,1,1,24
21,0,2,4,2,6,30
21,0,2,4,3,1,31
21,0,2,4,4,2,33
21,0,2,4,5,0,33
21,0,2,4,6,0,33
21,0,2,5,1,1,34
21,0,2,5,2,4,38
21,0,2,5,3,4,42
21,0,2,5,4,0,42
21,0,2,5,5,0,42
21,0,2,5,6,4,46
21,0,2,6,1,0,46
21,0,2,6,2,0,46
21,0,2,6,3,1,47
21,0,2,6,4,1,48
21,0,2,6,5,6,54
21,0,2,6,6,0,54
21,0,2,7,1,1,55
21,0,2,7,2,2,57
21,0,2,7,3,1,58
21,0,2,7,4,0,58
21,0,2,7,5,1,59
21,0,2,7,6,1,60
21,0,2,7,7,1,61
21,0,2,8,1,1,62
21,0,2,8,2,1,63
21,0,2,8,3,1,64
21,0,2,8,4,1,65
21,0,2,8,5,0,65
21,0,2,8,6,1,66
21,0,2,9,1,1,67
21,0,2,9,2,1,68
21,0,2,9,3,6,74
21,0,2,9,4,1,75
21,0,2,9,5,0,75
21,0,2,9,6,4,79
21,0,2,10,1,1,80
21,0,2,10,2,1,81
21,0,2,10,3,2,83
21,0,2,10,4,1,84
21,0,2,10,5,1,85
21,0,2,10,6,1,86
21,0,2,11,1,0,86
21,0,2,11,2,0,86
21,0,2,11,3,0,86
21,0,2,11,4,1,87
21,0,2,11,5,1,88
21,0,2,11,6,0,88
21,0,2,12,1,1,89
21,0,2,12,2,1,90
21,0,2,12,3,1,91
21,0,2,12,4,0,91
21,0,2,12,5,4,95
21,0,2,12,6,0,95
21,0,2,13,1,0,95
21,0,2,13,2,1,96
21,0,2,13,3,1,97
21,0,2,13,4,1,98
21,0,2,13,5,0,98
21,0,2,13,6,1,99
21,0,2,14,1,0,99
21,0,2,14,2,6,105
21,0,2,14,3,4,109
21,0,2,14,4,1,110
21,0,2,14,5,0,110
21,0,2,14,6,0,110
21,0,2,15,1,1,111
21,0,2,15,2,1,112
21,0,2,15,3,4,116
21,0,2,15,4,2,118
21,0,2,15,5,1,119
21,0,2,15,6,2,121
21,0,2,16,1,2,123
21,0,2,16,2,1,124
21,0,2,16,3,2,126
21,0,2,16,4,0,126
21,0,2,16,5,1,127
21,0,2,16,6,1,128
21,0,2,16,7,1,129
21,0,2,17,1,1,130
21,0,2,17,2,1,131
21,0,2,17,3,4,135
21,0,2,17,4,1,136
21,0,2,17,5,1,137
21,0,2,17,6,4,141
21,0,2,18,1,6,147
21,0,2,18,2,0,147
21,0,2,18,3,1,148
21,0,2,18,4,1,149
21,0,2,18,5,1,150
21,0,2,18,6,6,156
21,0,2,18,7,1,157
21,0,2,19,1,1,158
21,0,2,19,2,1,159
21,0,2,19,3,2,161
21,0,2,19,4,0,161
21,0,2,19,5,1,162
21,0,2,19,6,0,162
22,1,1,1,1,0,0
22,1,1,1,2,1,1
22,1,1,1,3,0,1
22,1,1,1,4,0,1
22,1,1,1,5,0,1
22,1,1,1,6,0,1
22,1,1,2,1,0,1
22,1,1,2,2,0,1
22,1,1,2,3,6,7
22,1,1,2,4,4,11
22,1,1,2,5,2,13
22,1,1,2,6,4,17
22,1,1,3,1,1,18
22,1,1,3,2,0,18
22,1,1,3,3,4,22
22,1,1,3,4,4,26
22,1,1,3,5,1,27
22,1,1,3,6,1,28
22,1,1,4,1,4,32
22,1,1,4,2,1,33
22,1,1,4,3,6,39
22,1,1,4,4,0,39
22,1,1,4,5,0,39
22,1,1,4,6,0,39
22,1,1,4,7,1,40
22,1,1,5,1,1,41
22,1,1,5,2,1,42
22,1,1,5,3,0,42
22,1,1,5,4,0,42
22,1,1,5,5,4,46
22,1,1,5,6,1,47
22,1,1,6,1,4,51
22,1,1,6,2,0,51
22,1,1,6,3,0,51
22,1,1,6,4,0,51
22,1,1,6,5,6,57
22,1,1,6,6,4,61
22,1,1,7,1,1,62
22,1,1,7,2,1,63
22,1,1,7,3,1,64
22,1,1,7,4,4,68
22,1,1,7,5,0,68
22,1,1,7,6,1,69
22,1,1,8,1,0,69
22,1,1,8,2,0,69
22,1,1,8,3,1,70
22,1,1,8,4,0,70
22,1,1,8,5,6,76
22,1,1,8,6,2,78
22,1,1,9,1,1,79
22,1,1,9,2,1,80
22,1,1,9,3,0,80
22,1,1,9,4,6,86
22,1,1,9,5,1,87
22,1,1,9,6,1,88
22,1,1,10,1,0,88
22,1,1,10,2,1,89
22,1,1,10,3,2,91
22,1,1,10,4,4,95
22,1,1,10,5,2,97
22,1,1,10,6,1,98
22,1,1,11,1,4,102
22,1,1,11,2,1,103
22,1,1,11,3,1,104
22,1,1,11,4,1,105
22,1,1,11,5,1,106
22,1,1,11,6,4,110
22,1,1,12,1,4,114
22,1,1,12,2,1,115
22,1,1,12,3,0,115
22,1,1,12,4,1,116
22,1,1,12,5,4,120
22,1,1,12,6,0,120
22,1,1,13,1,0,120
22,1,1,13,2,1,121
22,1,1,13,3,1,122
22,1,1,13,4,0,122
22,1,1,13,5,2,124
22,1,1,13,6,1,125
22,1,1,14,1,0,125
22,1,1,14,2,1,126
22,1,1,14,3,1,127
22,1,1,14,4,1,128
22,1,1,14,5,2,130
22,1,1,14,6,4,134
22,1,1,15,1,0,134
22,1,1,15,2,0,134
22,1,1,15,3,2,136
22,1,1,15,4,6,142
22,1,1,15,5,2,144
22,1,1,15,6,2,146
22,1,1,16,1,0,146
22,1,1,16,2,0,146
22,1,1,16,3,2,148
22,1,1,16,4,0,148
22,1,1,16,5,1,149
22,1,1,16,6,1,150
22,1,1,17,1,1,151
22,1,1,17,2,6,157
22,1,1,17,3,0,157
22,1,1,17,4,4,161
22,1,1,17,5,6,167
22,1,1,17,6,6,173
22,1,1,18,1,1,174
22,1,1,18,2,1,175
22,1,1,18,3,6,181
22,1,1,18,4,0,181
22,1,1,18,5,1,182
22,1,1,18,6,1,183
22,1,1,19,1,1,184
22,1,1,19,2,6,190
22,1,1,19,3,0,190
22,1,1,19,4,1,191
22,1,1,19,5,0,191
22,1,1,19,6,0,191
22,1,1,20,1,0,191
22,1,1,20,2,0,191
22,1,1,20,3,1,192
22,1,1,20,4,6,198
22,1,1,20,5,4,202
22,1,1,20,6,0,202
22,0,2,1,1,0,0
22,0,2,1,2,0,0
22,0,2,1,3,0,0
22,0,2,1,4,4,4
22,0,2,1,5,0,4
22,0,2,1,6,1,5
22,0,2,2,1,0,5
22,0,2,2,2,0,5
22,0,2,2,3,0,5
22,0,2,2,4,6,11
22,0,2,2,5,1,12
22,0,2,2,6,0,12
22,0,2,3,1,0,12
22,0,2,3,2,1,13
22,0,2,3,3,0,13
22,0,2,3,4,1,14
22,0,2,3,5,0,14
22,0,2,3,6,1,15
22,0,2,4,1,0,15
22,0,2,4,2,1,16
22,0,2,4,3,0,16
22,0,2,4,4,1,17
22,0,2,4,5,0,17
22,0,2,4,6,0,17
22,0,2,4,7,4,21
22,0,2,5,1,0,21
22,0,2,5,2,1,22
22,0,2,5,3,0,22
22,0,2,5,4,0,22
22,0,2,5,5,0,22
22,0,2,5,6,4,26
22,0,2,6,1,4,30
22,0,2,6,2,0,30
22,0,2,6,3,0,30
22,0,2,6,4,0,30
22,0,2,6,5,1,31
22,0,2,6,6,0,31
22,0,2,7,1,4,35
22,0,2,7,2,1,36
22,0,2,7,3,1,37
22,0,2,7,4,0,37
22,0,2,7,5,0,37
22,0,2,7,6,1,38
22,0,2,8,1,4,42
22,0,2,8,2,1,43
22,0,2,8,3,0,43
22,0,2,8,4,2,45
22,0,2,8,5,1,46
22,0,2,8,6,4,50
22,0,2,9,1,1,51
22,0,2,9,2,1,52
22,0,2,9,3,0,52
22,0,2,9,4,4,56
22,0,2,9,5,0,56
22,0,2,9,6,0,56
22,0,2,9,7,1,57
22,0,2,10,1,1,58
22,0,2,10,2,1,59
22,0,2,10,3,0,59
22,0,2,10,4,0,59
22,0,2,10,5,1,60
22,0,2,10,6,1,61
22,0,2,10,7,6,67
22,0,2,11,1,4,71
22,0,2,11,2,1,72
22,0,2,11,3,4,76
22,0,2,11,4,0,76
22,0,2,11,5,1,77
22,0,2,11,6,4,81
22,0,2,12,1,1,82
22,0,2,12,2,1,83
22,0,2,12,3,1,84
22,0,2,12,4,4,88
22,0,2,12,5,0,88
22,0,2,12,6,1,89
22,0,2,13,1,0,89
22,0,2,13,2,0,89
22,0,2,13,3,2,91
22,0,2,13,4,1,92
22,0,2,13,5,2,94
22,0,2,13,6,4,98
22,0,2,14,1,1,99
22,0,2,14,2,0,99
22,0,2,14,3,0,99
22,0,2,14,4,2,101
22,0,2,14,5,0,101
22,0,2,14,6,1,102
22,0,2,15,1,6,108
22,0,2,15,2,0,108
22,0,2,15,3,0,108
22,0,2,15,4,0,108
22,0,2,15,5,4,112
22,0,2,15,6,0,112
22,0,2,16,1,1,113
22,0,2,16,2,6,119
22,0,2,16,3,1,120
22,0,2,16,4,2,122
22,0,2,16,5,2,124
22,0,2,16,6,0,124
22,0,2,16,7,1,125
22,0,2,17,1,0,125
22,0,2,17,2,0,125
22,0,2,17,3,4,129
22,0,2,17,4,1,130
22,0,2,17,5,1,131
22,0,2,17,6,1,132
22,0,2,18,1,1,133
22,0,2,18,2,1,134
22,0,2,18,3,0,134
22,0,2,18,4,0,134
22,0,2,18,5,1,135
22,0,2,18,6,1,136
22,0,2,18,7,1,137
22,0,2,19,1,0,137
22,0,2,19,2,0,137
22,0,2,19,3,1,138
22,0,2,19,4,1,139
22,0,2,19,5,1,140
22,0,2,19,6,0,140
22,0,2,20,1,1,141
22,0,2,20,2,2,143
22,0,2,20,3,6,149
22,0,2,20,4,2,151
22,0,2,20,5,6,157
22,0,2,20,6,4,161
